sample	time	resource	inoculum	replicate.id
S_07801	Day_082	Medium-A	Water	5
S_07802	Day_082	Medium-A	Water	6
S_07803	Day_082	Medium-A	Water	7
S_07804	Day_082	Medium-A	Water	8
S_07805	Day_082	Medium-A	Soil	5
S_07806	Day_082	Medium-A	Soil	6
S_07807	Day_082	Medium-A	Soil	7
S_07808	Day_082	Medium-A	Soil	8
S_07817	Day_082	Medium-B	Water	1
S_07818	Day_082	Medium-B	Water	2
S_07819	Day_082	Medium-B	Water	3
S_07820	Day_082	Medium-B	Water	4
S_07821	Day_082	Medium-B	Soil	1
S_07822	Day_082	Medium-B	Soil	2
S_07823	Day_082	Medium-B	Soil	3
S_07824	Day_082	Medium-B	Soil	4
S_07833	Day_082	Medium-B	Water	5
S_07834	Day_082	Medium-B	Water	6
S_07835	Day_082	Medium-B	Water	7
S_07836	Day_082	Medium-B	Water	8
S_07837	Day_082	Medium-B	Soil	5
S_07838	Day_082	Medium-B	Soil	6
S_07839	Day_082	Medium-B	Soil	7
S_07840	Day_082	Medium-B	Soil	8
S_07849	Day_082	Medium-C	Water	1
S_07850	Day_082	Medium-C	Water	2
S_07851	Day_082	Medium-C	Water	3
S_07852	Day_082	Medium-C	Water	4
S_07853	Day_082	Medium-C	Soil	1
S_07854	Day_082	Medium-C	Soil	2
S_07855	Day_082	Medium-C	Soil	3
S_07856	Day_082	Medium-C	Soil	4
S_07865	Day_082	Medium-C	Water	5
S_07866	Day_082	Medium-C	Water	6
S_07867	Day_082	Medium-C	Water	7
S_07868	Day_082	Medium-C	Water	8
S_07869	Day_082	Medium-C	Soil	5
S_07870	Day_082	Medium-C	Soil	6
S_07871	Day_082	Medium-C	Soil	7
S_07872	Day_082	Medium-C	Soil	8
S_07881	Day_083	Medium-A	Water	1
S_07882	Day_083	Medium-A	Water	2
S_07883	Day_083	Medium-A	Water	3
S_07884	Day_083	Medium-A	Water	4
S_07885	Day_083	Medium-A	Soil	1
S_07886	Day_083	Medium-A	Soil	2
S_07887	Day_083	Medium-A	Soil	3
S_07888	Day_083	Medium-A	Soil	4
S_07897	Day_083	Medium-A	Water	5
S_07898	Day_083	Medium-A	Water	6
S_07899	Day_083	Medium-A	Water	7
S_07900	Day_083	Medium-A	Water	8
S_07901	Day_083	Medium-A	Soil	5
S_07902	Day_083	Medium-A	Soil	6
S_07903	Day_083	Medium-A	Soil	7
S_07904	Day_083	Medium-A	Soil	8
S_07913	Day_083	Medium-B	Water	1
S_07914	Day_083	Medium-B	Water	2
S_07915	Day_083	Medium-B	Water	3
S_07916	Day_083	Medium-B	Water	4
S_07917	Day_083	Medium-B	Soil	1
S_07918	Day_083	Medium-B	Soil	2
S_07919	Day_083	Medium-B	Soil	3
S_07920	Day_083	Medium-B	Soil	4
S_07929	Day_083	Medium-B	Water	5
S_07930	Day_083	Medium-B	Water	6
S_07931	Day_083	Medium-B	Water	7
S_07932	Day_083	Medium-B	Water	8
S_07933	Day_083	Medium-B	Soil	5
S_07934	Day_083	Medium-B	Soil	6
S_07935	Day_083	Medium-B	Soil	7
S_07936	Day_083	Medium-B	Soil	8
S_07945	Day_083	Medium-C	Water	1
S_07946	Day_083	Medium-C	Water	2
S_07947	Day_083	Medium-C	Water	3
S_07948	Day_083	Medium-C	Water	4
S_07949	Day_083	Medium-C	Soil	1
S_07950	Day_083	Medium-C	Soil	2
S_07951	Day_083	Medium-C	Soil	3
S_07952	Day_083	Medium-C	Soil	4
S_07961	Day_083	Medium-C	Water	5
S_07962	Day_083	Medium-C	Water	6
S_07963	Day_083	Medium-C	Water	7
S_07964	Day_083	Medium-C	Water	8
S_07965	Day_083	Medium-C	Soil	5
S_07966	Day_083	Medium-C	Soil	6
S_07967	Day_083	Medium-C	Soil	7
S_07968	Day_083	Medium-C	Soil	8
S_07977	Day_084	Medium-A	Water	1
S_07978	Day_084	Medium-A	Water	2
S_07979	Day_084	Medium-A	Water	3
S_07980	Day_084	Medium-A	Water	4
S_07981	Day_084	Medium-A	Soil	1
S_07982	Day_084	Medium-A	Soil	2
S_07983	Day_084	Medium-A	Soil	3
S_07984	Day_084	Medium-A	Soil	4
S_07993	Day_084	Medium-A	Water	5
S_07994	Day_084	Medium-A	Water	6
S_07995	Day_084	Medium-A	Water	7
S_07996	Day_084	Medium-A	Water	8
S_07997	Day_084	Medium-A	Soil	5
S_07998	Day_084	Medium-A	Soil	6
S_07999	Day_084	Medium-A	Soil	7
S_08000	Day_084	Medium-A	Soil	8
S_08009	Day_084	Medium-B	Water	1
S_08010	Day_084	Medium-B	Water	2
S_08011	Day_084	Medium-B	Water	3
S_08012	Day_084	Medium-B	Water	4
S_08013	Day_084	Medium-B	Soil	1
S_08014	Day_084	Medium-B	Soil	2
S_08015	Day_084	Medium-B	Soil	3
S_08016	Day_084	Medium-B	Soil	4
S_08025	Day_084	Medium-B	Water	5
S_08026	Day_084	Medium-B	Water	6
S_08027	Day_084	Medium-B	Water	7
S_08028	Day_084	Medium-B	Water	8
S_08029	Day_084	Medium-B	Soil	5
S_08030	Day_084	Medium-B	Soil	6
S_08031	Day_084	Medium-B	Soil	7
S_08032	Day_084	Medium-B	Soil	8
S_08041	Day_084	Medium-C	Water	1
S_08042	Day_084	Medium-C	Water	2
S_08043	Day_084	Medium-C	Water	3
S_08044	Day_084	Medium-C	Water	4
S_08045	Day_084	Medium-C	Soil	1
S_08046	Day_084	Medium-C	Soil	2
S_08047	Day_084	Medium-C	Soil	3
S_08048	Day_084	Medium-C	Soil	4
S_08057	Day_084	Medium-C	Water	5
S_08058	Day_084	Medium-C	Water	6
S_08059	Day_084	Medium-C	Water	7
S_08060	Day_084	Medium-C	Water	8
S_08061	Day_084	Medium-C	Soil	5
S_08062	Day_084	Medium-C	Soil	6
S_08063	Day_084	Medium-C	Soil	7
S_08064	Day_084	Medium-C	Soil	8
S_08073	Day_085	Medium-A	Water	1
S_08074	Day_085	Medium-A	Water	2
S_08075	Day_085	Medium-A	Water	3
S_08076	Day_085	Medium-A	Water	4
S_08077	Day_085	Medium-A	Soil	1
S_08078	Day_085	Medium-A	Soil	2
S_08079	Day_085	Medium-A	Soil	3
S_08080	Day_085	Medium-A	Soil	4
S_08089	Day_085	Medium-A	Water	5
S_08090	Day_085	Medium-A	Water	6
S_08091	Day_085	Medium-A	Water	7
S_08092	Day_085	Medium-A	Water	8
S_08093	Day_085	Medium-A	Soil	5
S_08094	Day_085	Medium-A	Soil	6
S_08095	Day_085	Medium-A	Soil	7
S_08096	Day_085	Medium-A	Soil	8
S_08105	Day_085	Medium-B	Water	1
S_08106	Day_085	Medium-B	Water	2
S_08107	Day_085	Medium-B	Water	3
S_08108	Day_085	Medium-B	Water	4
S_08109	Day_085	Medium-B	Soil	1
S_08110	Day_085	Medium-B	Soil	2
S_08111	Day_085	Medium-B	Soil	3
S_08112	Day_085	Medium-B	Soil	4
S_08121	Day_085	Medium-B	Water	5
S_08122	Day_085	Medium-B	Water	6
S_08123	Day_085	Medium-B	Water	7
S_08124	Day_085	Medium-B	Water	8
S_08125	Day_085	Medium-B	Soil	5
S_08126	Day_085	Medium-B	Soil	6
S_08127	Day_085	Medium-B	Soil	7
S_08128	Day_085	Medium-B	Soil	8
S_08137	Day_085	Medium-C	Water	1
S_08138	Day_085	Medium-C	Water	2
S_08139	Day_085	Medium-C	Water	3
S_08140	Day_085	Medium-C	Water	4
S_08141	Day_085	Medium-C	Soil	1
S_08142	Day_085	Medium-C	Soil	2
S_08143	Day_085	Medium-C	Soil	3
S_08144	Day_085	Medium-C	Soil	4
S_08153	Day_085	Medium-C	Water	5
S_08154	Day_085	Medium-C	Water	6
S_08155	Day_085	Medium-C	Water	7
S_08156	Day_085	Medium-C	Water	8
S_08157	Day_085	Medium-C	Soil	5
S_08158	Day_085	Medium-C	Soil	6
S_08159	Day_085	Medium-C	Soil	7
S_08160	Day_085	Medium-C	Soil	8
S_08169	Day_086	Medium-A	Water	1
S_08170	Day_086	Medium-A	Water	2
S_08171	Day_086	Medium-A	Water	3
S_08172	Day_086	Medium-A	Water	4
S_08173	Day_086	Medium-A	Soil	1
S_08174	Day_086	Medium-A	Soil	2
S_08175	Day_086	Medium-A	Soil	3
S_08176	Day_086	Medium-A	Soil	4
S_08185	Day_086	Medium-A	Water	5
S_08186	Day_086	Medium-A	Water	6
S_08187	Day_086	Medium-A	Water	7
S_08188	Day_086	Medium-A	Water	8
S_08189	Day_086	Medium-A	Soil	5
S_08190	Day_086	Medium-A	Soil	6
S_08191	Day_086	Medium-A	Soil	7
S_08192	Day_086	Medium-A	Soil	8
S_08201	Day_086	Medium-B	Water	1
S_08202	Day_086	Medium-B	Water	2
S_08203	Day_086	Medium-B	Water	3
S_08204	Day_086	Medium-B	Water	4
S_08205	Day_086	Medium-B	Soil	1
S_08206	Day_086	Medium-B	Soil	2
S_08207	Day_086	Medium-B	Soil	3
S_08208	Day_086	Medium-B	Soil	4
S_08217	Day_086	Medium-B	Water	5
S_08218	Day_086	Medium-B	Water	6
S_08219	Day_086	Medium-B	Water	7
S_08220	Day_086	Medium-B	Water	8
S_08221	Day_086	Medium-B	Soil	5
S_08222	Day_086	Medium-B	Soil	6
S_08223	Day_086	Medium-B	Soil	7
S_08224	Day_086	Medium-B	Soil	8
S_08233	Day_086	Medium-C	Water	1
S_08234	Day_086	Medium-C	Water	2
S_08235	Day_086	Medium-C	Water	3
S_08236	Day_086	Medium-C	Water	4
S_08237	Day_086	Medium-C	Soil	1
S_08238	Day_086	Medium-C	Soil	2
S_08239	Day_086	Medium-C	Soil	3
S_08240	Day_086	Medium-C	Soil	4
S_08249	Day_086	Medium-C	Water	5
S_08250	Day_086	Medium-C	Water	6
S_08251	Day_086	Medium-C	Water	7
S_08252	Day_086	Medium-C	Water	8
S_08253	Day_086	Medium-C	Soil	5
S_08254	Day_086	Medium-C	Soil	6
S_08255	Day_086	Medium-C	Soil	7
S_08256	Day_086	Medium-C	Soil	8
S_08265	Day_087	Medium-A	Water	1
S_08266	Day_087	Medium-A	Water	2
S_08267	Day_087	Medium-A	Water	3
S_08268	Day_087	Medium-A	Water	4
S_08269	Day_087	Medium-A	Soil	1
S_08270	Day_087	Medium-A	Soil	2
S_08271	Day_087	Medium-A	Soil	3
S_08272	Day_087	Medium-A	Soil	4
S_08281	Day_087	Medium-A	Water	5
S_08282	Day_087	Medium-A	Water	6
S_08283	Day_087	Medium-A	Water	7
S_08284	Day_087	Medium-A	Water	8
S_08285	Day_087	Medium-A	Soil	5
S_08286	Day_087	Medium-A	Soil	6
S_08287	Day_087	Medium-A	Soil	7
S_08288	Day_087	Medium-A	Soil	8
S_08297	Day_087	Medium-B	Water	1
S_08298	Day_087	Medium-B	Water	2
S_08299	Day_087	Medium-B	Water	3
S_08300	Day_087	Medium-B	Water	4
S_08301	Day_087	Medium-B	Soil	1
S_08302	Day_087	Medium-B	Soil	2
S_08303	Day_087	Medium-B	Soil	3
S_08304	Day_087	Medium-B	Soil	4
S_08313	Day_087	Medium-B	Water	5
S_08314	Day_087	Medium-B	Water	6
S_08315	Day_087	Medium-B	Water	7
S_08316	Day_087	Medium-B	Water	8
S_08317	Day_087	Medium-B	Soil	5
S_08318	Day_087	Medium-B	Soil	6
S_08319	Day_087	Medium-B	Soil	7
S_08320	Day_087	Medium-B	Soil	8
S_08329	Day_087	Medium-C	Water	1
S_08330	Day_087	Medium-C	Water	2
S_08331	Day_087	Medium-C	Water	3
S_08332	Day_087	Medium-C	Water	4
S_08333	Day_087	Medium-C	Soil	1
S_08334	Day_087	Medium-C	Soil	2
S_08335	Day_087	Medium-C	Soil	3
S_08336	Day_087	Medium-C	Soil	4
S_08345	Day_087	Medium-C	Water	5
S_08346	Day_087	Medium-C	Water	6
S_08347	Day_087	Medium-C	Water	7
S_08348	Day_087	Medium-C	Water	8
S_08349	Day_087	Medium-C	Soil	5
S_08350	Day_087	Medium-C	Soil	6
S_08351	Day_087	Medium-C	Soil	7
S_08352	Day_087	Medium-C	Soil	8
S_08361	Day_088	Medium-A	Water	1
S_08362	Day_088	Medium-A	Water	2
S_08363	Day_088	Medium-A	Water	3
S_08364	Day_088	Medium-A	Water	4
S_08365	Day_088	Medium-A	Soil	1
S_08366	Day_088	Medium-A	Soil	2
S_08367	Day_088	Medium-A	Soil	3
S_08368	Day_088	Medium-A	Soil	4
S_08377	Day_088	Medium-A	Water	5
S_08378	Day_088	Medium-A	Water	6
S_08379	Day_088	Medium-A	Water	7
S_08380	Day_088	Medium-A	Water	8
S_08381	Day_088	Medium-A	Soil	5
S_08382	Day_088	Medium-A	Soil	6
S_08383	Day_088	Medium-A	Soil	7
S_08384	Day_088	Medium-A	Soil	8
S_08393	Day_088	Medium-B	Water	1
S_08394	Day_088	Medium-B	Water	2
S_08395	Day_088	Medium-B	Water	3
S_08396	Day_088	Medium-B	Water	4
S_08397	Day_088	Medium-B	Soil	1
S_08398	Day_088	Medium-B	Soil	2
S_08399	Day_088	Medium-B	Soil	3
S_08400	Day_088	Medium-B	Soil	4
S_08409	Day_088	Medium-B	Water	5
S_08410	Day_088	Medium-B	Water	6
S_08411	Day_088	Medium-B	Water	7
S_08412	Day_088	Medium-B	Water	8
S_08413	Day_088	Medium-B	Soil	5
S_08414	Day_088	Medium-B	Soil	6
S_08415	Day_088	Medium-B	Soil	7
S_08416	Day_088	Medium-B	Soil	8
S_08425	Day_088	Medium-C	Water	1
S_08426	Day_088	Medium-C	Water	2
S_08427	Day_088	Medium-C	Water	3
S_08428	Day_088	Medium-C	Water	4
S_08429	Day_088	Medium-C	Soil	1
S_08430	Day_088	Medium-C	Soil	2
S_08431	Day_088	Medium-C	Soil	3
S_08432	Day_088	Medium-C	Soil	4
S_08441	Day_088	Medium-C	Water	5
S_08442	Day_088	Medium-C	Water	6
S_08443	Day_088	Medium-C	Water	7
S_08444	Day_088	Medium-C	Water	8
S_08445	Day_088	Medium-C	Soil	5
S_08446	Day_088	Medium-C	Soil	6
S_08447	Day_088	Medium-C	Soil	7
S_08448	Day_088	Medium-C	Soil	8
S_08457	Day_089	Medium-A	Water	1
S_08458	Day_089	Medium-A	Water	2
S_08459	Day_089	Medium-A	Water	3
S_08460	Day_089	Medium-A	Water	4
S_08461	Day_089	Medium-A	Soil	1
S_08462	Day_089	Medium-A	Soil	2
S_08463	Day_089	Medium-A	Soil	3
S_08464	Day_089	Medium-A	Soil	4
S_08473	Day_089	Medium-A	Water	5
S_08474	Day_089	Medium-A	Water	6
S_08475	Day_089	Medium-A	Water	7
S_08476	Day_089	Medium-A	Water	8
S_08477	Day_089	Medium-A	Soil	5
S_08478	Day_089	Medium-A	Soil	6
S_08479	Day_089	Medium-A	Soil	7
S_08480	Day_089	Medium-A	Soil	8
S_08489	Day_089	Medium-B	Water	1
S_08490	Day_089	Medium-B	Water	2
S_08491	Day_089	Medium-B	Water	3
S_08492	Day_089	Medium-B	Water	4
S_08493	Day_089	Medium-B	Soil	1
S_08494	Day_089	Medium-B	Soil	2
S_08495	Day_089	Medium-B	Soil	3
S_08496	Day_089	Medium-B	Soil	4
S_08505	Day_089	Medium-B	Water	5
S_08506	Day_089	Medium-B	Water	6
S_08507	Day_089	Medium-B	Water	7
S_08508	Day_089	Medium-B	Water	8
S_08509	Day_089	Medium-B	Soil	5
S_08510	Day_089	Medium-B	Soil	6
S_08511	Day_089	Medium-B	Soil	7
S_08512	Day_089	Medium-B	Soil	8
S_08521	Day_089	Medium-C	Water	1
S_08522	Day_089	Medium-C	Water	2
S_08523	Day_089	Medium-C	Water	3
S_08524	Day_089	Medium-C	Water	4
S_08525	Day_089	Medium-C	Soil	1
S_08526	Day_089	Medium-C	Soil	2
S_08527	Day_089	Medium-C	Soil	3
S_08528	Day_089	Medium-C	Soil	4
S_08537	Day_089	Medium-C	Water	5
S_08538	Day_089	Medium-C	Water	6
S_08539	Day_089	Medium-C	Water	7
S_08540	Day_089	Medium-C	Water	8
S_08541	Day_089	Medium-C	Soil	5
S_08542	Day_089	Medium-C	Soil	6
S_08543	Day_089	Medium-C	Soil	7
S_08544	Day_089	Medium-C	Soil	8
S_08553	Day_090	Medium-A	Water	1
S_08554	Day_090	Medium-A	Water	2
S_08555	Day_090	Medium-A	Water	3
S_08556	Day_090	Medium-A	Water	4
S_08557	Day_090	Medium-A	Soil	1
S_08558	Day_090	Medium-A	Soil	2
S_08559	Day_090	Medium-A	Soil	3
S_08560	Day_090	Medium-A	Soil	4
S_08569	Day_090	Medium-A	Water	5
S_08570	Day_090	Medium-A	Water	6
S_08571	Day_090	Medium-A	Water	7
S_08572	Day_090	Medium-A	Water	8
S_08573	Day_090	Medium-A	Soil	5
S_08574	Day_090	Medium-A	Soil	6
S_08575	Day_090	Medium-A	Soil	7
S_08576	Day_090	Medium-A	Soil	8
S_08585	Day_090	Medium-B	Water	1
S_08586	Day_090	Medium-B	Water	2
S_08587	Day_090	Medium-B	Water	3
S_08588	Day_090	Medium-B	Water	4
S_08589	Day_090	Medium-B	Soil	1
S_08590	Day_090	Medium-B	Soil	2
S_08591	Day_090	Medium-B	Soil	3
S_08592	Day_090	Medium-B	Soil	4
S_08601	Day_090	Medium-B	Water	5
S_08602	Day_090	Medium-B	Water	6
S_08603	Day_090	Medium-B	Water	7
S_08604	Day_090	Medium-B	Water	8
S_08605	Day_090	Medium-B	Soil	5
S_08606	Day_090	Medium-B	Soil	6
S_08607	Day_090	Medium-B	Soil	7
S_08608	Day_090	Medium-B	Soil	8
S_08617	Day_090	Medium-C	Water	1
S_08618	Day_090	Medium-C	Water	2
S_08619	Day_090	Medium-C	Water	3
S_08620	Day_090	Medium-C	Water	4
S_08621	Day_090	Medium-C	Soil	1
S_08622	Day_090	Medium-C	Soil	2
S_08623	Day_090	Medium-C	Soil	3
S_08624	Day_090	Medium-C	Soil	4
S_08633	Day_090	Medium-C	Water	5
S_08634	Day_090	Medium-C	Water	6
S_08635	Day_090	Medium-C	Water	7
S_08636	Day_090	Medium-C	Water	8
S_08637	Day_090	Medium-C	Soil	5
S_08638	Day_090	Medium-C	Soil	6
S_08639	Day_090	Medium-C	Soil	7
S_08640	Day_090	Medium-C	Soil	8
S_08649	Day_091	Medium-A	Water	1
S_08650	Day_091	Medium-A	Water	2
S_08651	Day_091	Medium-A	Water	3
S_08652	Day_091	Medium-A	Water	4
S_08653	Day_091	Medium-A	Soil	1
S_08654	Day_091	Medium-A	Soil	2
S_08655	Day_091	Medium-A	Soil	3
S_08656	Day_091	Medium-A	Soil	4
S_08665	Day_091	Medium-A	Water	5
S_08666	Day_091	Medium-A	Water	6
S_08667	Day_091	Medium-A	Water	7
S_08668	Day_091	Medium-A	Water	8
S_08669	Day_091	Medium-A	Soil	5
S_08670	Day_091	Medium-A	Soil	6
S_08671	Day_091	Medium-A	Soil	7
S_08672	Day_091	Medium-A	Soil	8
S_08681	Day_091	Medium-B	Water	1
S_08682	Day_091	Medium-B	Water	2
S_08683	Day_091	Medium-B	Water	3
S_08684	Day_091	Medium-B	Water	4
S_08685	Day_091	Medium-B	Soil	1
S_08686	Day_091	Medium-B	Soil	2
S_08687	Day_091	Medium-B	Soil	3
S_08688	Day_091	Medium-B	Soil	4
S_08697	Day_091	Medium-B	Water	5
S_08698	Day_091	Medium-B	Water	6
S_08699	Day_091	Medium-B	Water	7
S_08700	Day_091	Medium-B	Water	8
S_08701	Day_091	Medium-B	Soil	5
S_08702	Day_091	Medium-B	Soil	6
S_08703	Day_091	Medium-B	Soil	7
S_08704	Day_091	Medium-B	Soil	8
S_08713	Day_091	Medium-C	Water	1
S_08714	Day_091	Medium-C	Water	2
S_08715	Day_091	Medium-C	Water	3
S_08716	Day_091	Medium-C	Water	4
S_08717	Day_091	Medium-C	Soil	1
S_08718	Day_091	Medium-C	Soil	2
S_08719	Day_091	Medium-C	Soil	3
S_08720	Day_091	Medium-C	Soil	4
S_08729	Day_091	Medium-C	Water	5
S_08730	Day_091	Medium-C	Water	6
S_08731	Day_091	Medium-C	Water	7
S_08732	Day_091	Medium-C	Water	8
S_08733	Day_091	Medium-C	Soil	5
S_08734	Day_091	Medium-C	Soil	6
S_08735	Day_091	Medium-C	Soil	7
S_08736	Day_091	Medium-C	Soil	8
S_08745	Day_092	Medium-A	Water	1
S_08746	Day_092	Medium-A	Water	2
S_08747	Day_092	Medium-A	Water	3
S_08748	Day_092	Medium-A	Water	4
S_08749	Day_092	Medium-A	Soil	1
S_08750	Day_092	Medium-A	Soil	2
S_08751	Day_092	Medium-A	Soil	3
S_08752	Day_092	Medium-A	Soil	4
S_08761	Day_092	Medium-A	Water	5
S_08762	Day_092	Medium-A	Water	6
S_08763	Day_092	Medium-A	Water	7
S_08764	Day_092	Medium-A	Water	8
S_08765	Day_092	Medium-A	Soil	5
S_08766	Day_092	Medium-A	Soil	6
S_08767	Day_092	Medium-A	Soil	7
S_08768	Day_092	Medium-A	Soil	8
S_08777	Day_092	Medium-B	Water	1
S_08778	Day_092	Medium-B	Water	2
S_08779	Day_092	Medium-B	Water	3
S_08780	Day_092	Medium-B	Water	4
S_08781	Day_092	Medium-B	Soil	1
S_08782	Day_092	Medium-B	Soil	2
S_08783	Day_092	Medium-B	Soil	3
S_08784	Day_092	Medium-B	Soil	4
S_08793	Day_092	Medium-B	Water	5
S_08794	Day_092	Medium-B	Water	6
S_08795	Day_092	Medium-B	Water	7
S_08796	Day_092	Medium-B	Water	8
S_08797	Day_092	Medium-B	Soil	5
S_08798	Day_092	Medium-B	Soil	6
S_08799	Day_092	Medium-B	Soil	7
S_08800	Day_092	Medium-B	Soil	8
S_08809	Day_092	Medium-C	Water	1
S_08810	Day_092	Medium-C	Water	2
S_08811	Day_092	Medium-C	Water	3
S_08812	Day_092	Medium-C	Water	4
S_08813	Day_092	Medium-C	Soil	1
S_08814	Day_092	Medium-C	Soil	2
S_08815	Day_092	Medium-C	Soil	3
S_08816	Day_092	Medium-C	Soil	4
S_08825	Day_092	Medium-C	Water	5
S_08826	Day_092	Medium-C	Water	6
S_08827	Day_092	Medium-C	Water	7
S_08828	Day_092	Medium-C	Water	8
S_08829	Day_092	Medium-C	Soil	5
S_08830	Day_092	Medium-C	Soil	6
S_08831	Day_092	Medium-C	Soil	7
S_08832	Day_092	Medium-C	Soil	8
S_08841	Day_093	Medium-A	Water	1
S_08842	Day_093	Medium-A	Water	2
S_08843	Day_093	Medium-A	Water	3
S_08844	Day_093	Medium-A	Water	4
S_08845	Day_093	Medium-A	Soil	1
S_08846	Day_093	Medium-A	Soil	2
S_08847	Day_093	Medium-A	Soil	3
S_08848	Day_093	Medium-A	Soil	4
S_08857	Day_093	Medium-A	Water	5
S_08858	Day_093	Medium-A	Water	6
S_08859	Day_093	Medium-A	Water	7
S_08860	Day_093	Medium-A	Water	8
S_08861	Day_093	Medium-A	Soil	5
S_08862	Day_093	Medium-A	Soil	6
S_08863	Day_093	Medium-A	Soil	7
S_08864	Day_093	Medium-A	Soil	8
S_08873	Day_093	Medium-B	Water	1
S_08874	Day_093	Medium-B	Water	2
S_08875	Day_093	Medium-B	Water	3
S_08876	Day_093	Medium-B	Water	4
S_08877	Day_093	Medium-B	Soil	1
S_08878	Day_093	Medium-B	Soil	2
S_08879	Day_093	Medium-B	Soil	3
S_08880	Day_093	Medium-B	Soil	4
S_08889	Day_093	Medium-B	Water	5
S_08890	Day_093	Medium-B	Water	6
S_08891	Day_093	Medium-B	Water	7
S_08892	Day_093	Medium-B	Water	8
S_08893	Day_093	Medium-B	Soil	5
S_08894	Day_093	Medium-B	Soil	6
S_08895	Day_093	Medium-B	Soil	7
S_08896	Day_093	Medium-B	Soil	8
S_08905	Day_093	Medium-C	Water	1
S_08906	Day_093	Medium-C	Water	2
S_08907	Day_093	Medium-C	Water	3
S_08908	Day_093	Medium-C	Water	4
S_08909	Day_093	Medium-C	Soil	1
S_08910	Day_093	Medium-C	Soil	2
S_08911	Day_093	Medium-C	Soil	3
S_08912	Day_093	Medium-C	Soil	4
S_08921	Day_093	Medium-C	Water	5
S_08922	Day_093	Medium-C	Water	6
S_08923	Day_093	Medium-C	Water	7
S_08924	Day_093	Medium-C	Water	8
S_08925	Day_093	Medium-C	Soil	5
S_08926	Day_093	Medium-C	Soil	6
S_08927	Day_093	Medium-C	Soil	7
S_08928	Day_093	Medium-C	Soil	8
S_08937	Day_094	Medium-A	Water	1
S_08938	Day_094	Medium-A	Water	2
S_08939	Day_094	Medium-A	Water	3
S_08940	Day_094	Medium-A	Water	4
S_08941	Day_094	Medium-A	Soil	1
S_08942	Day_094	Medium-A	Soil	2
S_08943	Day_094	Medium-A	Soil	3
S_08944	Day_094	Medium-A	Soil	4
S_08953	Day_094	Medium-A	Water	5
S_08954	Day_094	Medium-A	Water	6
S_08955	Day_094	Medium-A	Water	7
S_08956	Day_094	Medium-A	Water	8
S_08957	Day_094	Medium-A	Soil	5
S_08958	Day_094	Medium-A	Soil	6
S_08959	Day_094	Medium-A	Soil	7
S_08960	Day_094	Medium-A	Soil	8
S_08969	Day_094	Medium-B	Water	1
S_08970	Day_094	Medium-B	Water	2
S_08971	Day_094	Medium-B	Water	3
S_08972	Day_094	Medium-B	Water	4
S_08973	Day_094	Medium-B	Soil	1
S_08974	Day_094	Medium-B	Soil	2
S_08975	Day_094	Medium-B	Soil	3
S_08976	Day_094	Medium-B	Soil	4
S_08985	Day_094	Medium-B	Water	5
S_08986	Day_094	Medium-B	Water	6
S_08987	Day_094	Medium-B	Water	7
S_08988	Day_094	Medium-B	Water	8
S_08989	Day_094	Medium-B	Soil	5
S_08990	Day_094	Medium-B	Soil	6
S_08991	Day_094	Medium-B	Soil	7
S_08992	Day_094	Medium-B	Soil	8
S_09001	Day_094	Medium-C	Water	1
S_09002	Day_094	Medium-C	Water	2
S_09003	Day_094	Medium-C	Water	3
S_09004	Day_094	Medium-C	Water	4
S_09005	Day_094	Medium-C	Soil	1
S_09006	Day_094	Medium-C	Soil	2
S_09007	Day_094	Medium-C	Soil	3
S_09008	Day_094	Medium-C	Soil	4
S_09017	Day_094	Medium-C	Water	5
S_09018	Day_094	Medium-C	Water	6
S_09019	Day_094	Medium-C	Water	7
S_09020	Day_094	Medium-C	Water	8
S_09021	Day_094	Medium-C	Soil	5
S_09022	Day_094	Medium-C	Soil	6
S_09023	Day_094	Medium-C	Soil	7
S_09024	Day_094	Medium-C	Soil	8
S_09033	Day_095	Medium-A	Water	1
S_09034	Day_095	Medium-A	Water	2
S_09035	Day_095	Medium-A	Water	3
S_09036	Day_095	Medium-A	Water	4
S_09037	Day_095	Medium-A	Soil	1
S_09038	Day_095	Medium-A	Soil	2
S_09039	Day_095	Medium-A	Soil	3
S_09040	Day_095	Medium-A	Soil	4
S_09049	Day_095	Medium-A	Water	5
S_09050	Day_095	Medium-A	Water	6
S_09051	Day_095	Medium-A	Water	7
S_09052	Day_095	Medium-A	Water	8
S_09053	Day_095	Medium-A	Soil	5
S_09054	Day_095	Medium-A	Soil	6
S_09055	Day_095	Medium-A	Soil	7
S_09056	Day_095	Medium-A	Soil	8
S_09065	Day_095	Medium-B	Water	1
S_09066	Day_095	Medium-B	Water	2
S_09067	Day_095	Medium-B	Water	3
S_09068	Day_095	Medium-B	Water	4
S_09069	Day_095	Medium-B	Soil	1
S_09070	Day_095	Medium-B	Soil	2
S_09071	Day_095	Medium-B	Soil	3
S_09072	Day_095	Medium-B	Soil	4
S_09081	Day_095	Medium-B	Water	5
S_09082	Day_095	Medium-B	Water	6
S_09083	Day_095	Medium-B	Water	7
S_09084	Day_095	Medium-B	Water	8
S_09085	Day_095	Medium-B	Soil	5
S_09086	Day_095	Medium-B	Soil	6
S_09087	Day_095	Medium-B	Soil	7
S_09088	Day_095	Medium-B	Soil	8
S_09097	Day_095	Medium-C	Water	1
S_09098	Day_095	Medium-C	Water	2
